"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",44.172,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",42.987,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",42.998,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",41.938,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",53.327,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",52.718,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",52.811,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",52.211,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",52.998,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",52.929,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",54.093,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",54.98,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",56.402,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",59.027,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",59.027,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",59.458,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",59.996,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",59.352,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",58.948,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",58.746,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",58.492,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",60.146,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",60.33,
"CHL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",59.305,"P"
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",21.975,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",22.918,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",25.386,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",28.374,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",30.244,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",32.758,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",35.212,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",39.026,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",44.522,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",49.398,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",51.906,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",53.722,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",55.735,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",57.05,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",58.415,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",60.181,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",58.101,
"CHN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",56.673,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",76.511,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",77.025,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",78.404,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",79.788,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",75.994,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",74.158,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",74.376,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",73.16,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",71.772,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",74.379,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",74.813,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",75.953,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",73.875,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",75.587,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",76.184,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",76.303,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",76.094,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",76.609,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",77.264,
"COL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",73.894,"E"
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",66.036,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",66.37,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",67.688,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",67.287,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",66.831,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",64.845,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",66.912,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",66.968,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",68.565,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",71.733,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",73.115,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",72.966,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",74.104,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",74.893,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",72.964,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",74.848,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",75.101,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",74.967,
"CRI","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",73.824,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",76.952,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",76.968,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",78.361,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",76.563,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",76.657,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",74.9,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",74.793,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",75.705,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",75.921,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",76.981,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",77.87,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",76.328,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",76.69,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",76.653,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",75.607,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",75.679,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",75.617,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",75.656,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",73.59,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",73.669,
"EST","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",74.314,"P"
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",22.577,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",20.67,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",20.06,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",19.81,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",19.633,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",21.18,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",21.467,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",21.91,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",23.059,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",25.231,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",25.53,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",28.022,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",27.115,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",22.106,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",22.909,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",25.795,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",27.024,
"IND","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",27.468,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",30.808,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",36.171,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",33.318,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",35.554,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",34.626,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",28.579,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",31.4,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",35.965,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",35.077,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",35.355,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",26.315,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",27.611,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",30.511,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",31.943,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",36.057,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",40.739,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",45.365,
"IDN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",49.103,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",68.158,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",69.802,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",68.802,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",64.852,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",64.955,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",63.102,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",62.682,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",64.012,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",62.512,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",61.777,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",59.931,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",62.321,"B"
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",60.594,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",61.284,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",61.216,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",62.802,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",62.589,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",62.607,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",63.419,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",63.132,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",63.417,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",63.461,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",63.848,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",64.704,
"ISR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",64.437,"E"
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",50.753,"E"
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",48.731,"E"
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",49.58,"E"
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",49.83,"E"
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",56.175,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",55.698,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",61.536,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",60.874,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",60.327,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",59.649,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",60.185,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",63.497,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",60.348,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",60.014,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",59.672,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",58.653,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",55.867,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",57.329,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",59.881,
"LVA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",59.797,"E"
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",68.509,"E"
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",71.565,"E"
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",73.931,"E"
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",75.38,"E"
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",66.55,"B"
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",66.719,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",67.606,"B"
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",71.1,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",71.237,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",72.46,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",71.712,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",70.994,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",67.323,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",66.249,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",67.561,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",67.14,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",66.596,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",66.137,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",67.048,
"LTU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",67.048,"P"
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",59.357,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",58.041,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",58.3,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",58.099,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",58.767,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",61.144,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",61.73,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",62.054,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",62.627,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",62.067,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",61.379,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",62.651,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",63.707,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",62.381,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",62.607,"B"
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",58.719,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",56.95,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",57.089,
"RUS","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",59.457,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",72.898,"E"
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",71.468,"E"
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",73.366,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",72.828,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",73.427,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",73.487,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",73.122,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",71.521,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",73.555,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",73.071,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",73.418,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",73.422,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",71.956,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",71.375,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",71.114,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",71.806,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",72.728,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",72.197,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",72.822,
"SVN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",71.778,"P"
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",36.789,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",36.273,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",33.439,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",34.226,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",36.179,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",35.96,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",36.822,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",38.028,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",39.021,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",38.603,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",40.852,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",42.504,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",43.337,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",43.208,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",42.973,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",42.707,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",42.916,
"ZAF","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",42.784,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",61.013,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",59.743,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",59.908,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",56.074,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",56.149,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",56.21,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",54.329,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",55.42,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",54.339,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",51.005,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",56.793,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",58.48,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",56.125,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",55.356,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",55.935,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",59.08,
"BGR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",60.686,"E"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",82.406,"E"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",80.853,"E"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",85.928,"E"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",85.774,"E"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",86.668,"E"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",84.865,"E"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",85.126,"E"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",85.446,"E"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",79.702,"B"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",81.165,
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",84.865,"B"
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",82.923,
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",82.632,
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",82.521,
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",82.544,
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",82.844,
"HRV","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",83.004,"E"
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",44.311,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",41.614,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",41.506,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",42.96,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",43.229,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",41.974,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",42.935,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",46.139,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",47.84,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",46.343,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",46.091,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",43.045,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",41.601,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",41.086,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",41.351,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",42.992,
"CYP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",45.473,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",69.699,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",69.646,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",69.009,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",68.36,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",66.743,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",64.728,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",64.917,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",64.52,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",64.459,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",62.755,"E"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",62.571,"E"
